property,network,result,lower_bound,upper_bound,time,steps
1,5-9,UNSAT,-3.966852151149876,-0.012769525166918427,0.899115074,639
2,1-1,unsat,5.639434965501759e-6,0.0028385280090691377,0.368885301,262
2,1-2,sat,-0.0008663420593310513,-0.0002293868523586015,0.976173666,800
2,1-3,sat,-0.0010128192239456102,-0.0002135537595113644,2.835409794,2400
2,1-4,sat,-0.0026466230038059563,-0.00148768557407465,1.124693752,800
2,1-5,sat,-0.0006672094612915416,-3.457012842398785e-5,4.35470534,3400
2,1-6,sat,-0.0012377226895681492,-1.4543645835060452e-5,2.562586401,1800
2,1-7,unsat,8.966978545522073e-6,0.0026312812437113446,0.543447593,381
2,1-8,unsat,1.1137723759557967e-6,0.002486338010469219,0.897131959,629
2,1-9,unsat,1.1726021535279083e-6,0.0026082889411432127,0.688613933,476
2,2-1,sat,-0.09180644392718351,-0.006792669684832864,1.307873007,600
2,2-2,sat,-0.3081975204966261,-0.02438412800903364,0.904202418,600
2,2-3,sat,-0.06641381869131849,-0.000972032741961705,1.764520968,1200
2,2-4,sat,-0.17393502980439354,-0.0013442321292604711,0.601013392,400
2,2-5,sat,-0.794152950545415,-0.0034978642237930985,1.175208782,800
2,2-6,sat,-0.09989511938878844,-0.0017802654218782576,2.040284997,1400
2,2-7,sat,-1.555835914456186,-0.0022097040568749005,1.467148532,1000
2,2-8,sat,-0.21365646676124117,-0.025376858792417495,2.007867915,1400
2,2-9,sat,-0.6359562537865949,-0.0014936722623009255,2.227112365,1600
2,3-1,sat,-2.0182389288086284,-0.01991615996316293,0.277985235,200
