property,network,result,lower_bound,upper_bound,time,steps
4,3-3,unsat,0.023440299647418006,0.0949642412604001,0.004980577,4
4,3-4,unsat,0.01851705569483275,0.0665394988506394,0.007784942,6
4,3-5,unsat,0.014145347414265055,0.04596546168583,0.030648555,19
4,3-6,unsat,0.007152450580470857,0.047771327744869085,0.017771575,14
4,3-7,unsat,0.000776947386949528,0.04394501992263065,0.012599697,10
4,3-8,unsat,0.0037635281192460873,0.034286546647384196,0.020710798,11
4,3-9,unsat,0.00047548300029234825,0.04980993862157719,0.031827805,24
4,4-1,unsat,0.014428998776631563,0.049570585493107104,0.012563408,4
4,4-2,unsat,0.0016375285941993695,0.05623259141586983,0.028125983,18
4,4-3,unsat,4.7581788604311726e-5,0.05217265790119259,0.029733137,15
4,4-4,unsat,0.002097546066203229,0.026271644983759154,0.035254826,28
4,4-5,unsat,0.007356614872234074,0.05517040123220304,0.015819387,7
4,4-6,unsat,0.009445182592969406,0.043098138418176904,0.002288893,2
4,4-7,unsat,0.02102201681774064,0.04233573094912116,0.006354227,5
4,4-8,unsat,5.523271419261011e-5,0.045831885103371675,0.017652377,13
4,4-9,unsat,0.015813133841194538,0.040889463312599114,0.004574638,4
4,5-1,unsat,0.0016811710179909234,0.11212683207529284,0.032541759,18
4,5-2,unsat,0.0071521005403669125,0.10625832627650576,0.006522851,5
4,5-3,unsat,0.002839061335194487,0.09371802077914024,0.007779365,6
4,5-4,unsat,0.018880442387454788,0.05395572499917201,0.017873346,9
4,5-5,unsat,0.011520536855483016,0.05452311713809696,0.01073661,8
4,5-6,unsat,0.0008617464132628996,0.04674864177795155,0.006745561,5
4,5-7,unsat,0.01639568542154228,0.04259588184262729,0.003471403,3
4,5-8,unsat,0.0009949936937082085,0.0417937041473258,0.012202076,8
4,5-9,unsat,0.012642226169102003,0.040225241534091544,0.007257394,5
