property,network,result,lower_bound,upper_bound,time,steps
1,5-3,UNSAT,-Inf,-0.29079204756579236,0.120827184,78
1,5-4,UNSAT,-Inf,-0.13586658850000077,0.14627531,94
1,5-5,UNSAT,-4.0126860459,-0.020580762682754106,0.335446325,231
1,5-6,UNSAT,-4.0115849459,-0.008453287562587342,0.791964449,549
1,5-7,UNSAT,-4.0112879459,-0.011297920992154431,0.741832236,512
1,5-8,UNSAT,-4.0112129459,-0.02438639640814344,1.395141453,977
1,5-9,UNSAT,-3.966852151149876,-0.012769525166918427,0.909362058,639
2,1-1,unsat,7.409846012279477e-5,0.003039621849239612,0.368705912,268
2,1-2,sat,-0.0008663420593310513,-0.0002293868523586015,1.096795294,800
2,1-3,sat,-0.0010128192239456102,-0.0002135537595113644,3.023800623,2400
2,1-4,sat,-0.0026466230038059563,-0.00148768557407465,1.114225358,800
2,1-5,sat,-0.0006672094612915416,-3.457012842398785e-5,4.203419928,3400
2,1-6,sat,-0.0012377226895681492,-1.4543645835060452e-5,2.480395631,1800
2,1-7,unsat,8.966978545522073e-6,0.0026312812437113446,0.735224727,382
2,1-8,unsat,1.1137723759557967e-6,0.002486338010469219,0.885531098,629
2,1-9,unsat,1.1726021535279083e-6,0.0026082889411432127,0.674204312,476
2,2-1,sat,-0.09180644392718351,-0.006792669684832864,0.830907212,600
2,2-2,sat,-0.1990451516498879,-0.018071258395811557,1.146214735,800
2,2-3,sat,-0.0680679896889117,-0.015548344458385821,1.961005292,1400
2,2-4,sat,-0.07173714913781401,-0.0009629398312070436,1.126916447,800
2,2-5,sat,-0.794152950545415,-0.0034978642237930985,1.148152846,800
2,2-6,sat,-0.16503763371945745,-0.0006507371957721192,1.394609528,1000
